Bi 213:	Tl 209:	Pb 209:	Bi 209:
2355	3	164	7478
2355	3	164	7478
2355	3	164	7478
2355	3	164	7478
2354	3	163	7480
2354	3	162	7481
2354	3	161	7482
2353	3	161	7483
2353	3	161	7483
2352	3	161	7484
2352	3	160	7485
2352	3	160	7485
2350	3	161	7486
2349	3	162	7486
2345	3	166	7486
2344	3	166	7487
2343	3	165	7489
2343	3	165	7489
2343	3	165	7489
2343	3	164	7490
2343	3	164	7490
2343	3	163	7491
2343	3	163	7491
2341	3	165	7491
2341	3	165	7491
2341	3	165	7491
2341	3	164	7492
2339	3	164	7494
2338	3	164	7495
2338	3	162	7497
2336	3	164	7497
2335	3	165	7497
2334	3	166	7497
2332	3	168	7497
2332	3	168	7497
2332	3	166	7499
2332	3	165	7500
2332	3	164	7501
2331	3	164	7502
2329	3	166	7502
2327	3	168	7502
2327	3	166	7504
2326	3	167	7504
2325	3	168	7504
2325	3	168	7504
2325	3	168	7504
2325	3	168	7504
2324	3	168	7505
2324	3	167	7506
2322	3	168	7507
2322	3	165	7510
2322	3	165	7510
2322	3	164	7511
2322	3	164	7511
2321	3	164	7512
2321	3	164	7512
2319	3	165	7513
2319	3	163	7515
2319	3	162	7516
2318	3	163	7516
2317	3	162	7518
2317	3	162	7518
2317	3	161	7519
2315	3	163	7519
2313	3	164	7520
2312	3	164	7521
2312	3	162	7523
2311	3	162	7524
2309	3	163	7525
2308	3	163	7526
2308	3	163	7526
2307	3	163	7527
2306	3	163	7528
2305	3	164	7528
2304	3	163	7530
2303	3	162	7532
2302	3	162	7533
2302	3	162	7533
2302	3	161	7534
2301	3	162	7534
2301	3	162	7534
2301	3	161	7535
2301	3	161	7535
2301	3	160	7536
2299	3	161	7537
2299	3	160	7538
2297	3	162	7538
2297	3	162	7538
2297	3	162	7538
2297	3	162	7538
2297	2	163	7538
2296	2	164	7538
2296	2	163	7539
2296	2	163	7539
2296	2	163	7539
2294	2	165	7539
2292	2	167	7539
2291	2	166	7541
2291	2	166	7541
2291	2	166	7541
2291	2	166	7541
2291	2	163	7544
2290	2	163	7545
2288	2	164	7546
2288	2	164	7546
2287	2	165	7546
2286	2	165	7547
2286	2	165	7547
2286	2	164	7548
2286	2	164	7548
2285	2	165	7548
2284	2	165	7549
2284	2	164	7550
2281	2	165	7552
2280	2	166	7552
2279	2	166	7553
2279	2	165	7554
2279	2	165	7554
2277	2	166	7555
2277	2	166	7555
2276	2	167	7555
2276	2	167	7555
2275	2	168	7555
2275	2	167	7556
2275	2	167	7556
2275	2	166	7557
2275	2	164	7559
2275	2	162	7561
2274	2	163	7561
2274	2	162	7562
2273	2	163	7562
2273	2	163	7562
2271	2	165	7562
2271	2	164	7563
2271	2	161	7566
2270	2	161	7567
2270	2	160	7568
2270	2	160	7568
2270	2	158	7570
2268	2	157	7573
2268	2	157	7573
2268	2	157	7573
2268	2	156	7574
2268	2	156	7574
2268	2	154	7576
2268	2	153	7577
2268	2	152	7578
2267	2	153	7578
2265	2	155	7578
2264	2	156	7578
2264	2	156	7578
2264	2	156	7578
2263	2	156	7579
2261	2	158	7579
2261	2	157	7580
2257	2	160	7581
2256	2	161	7581
2255	2	161	7582
2255	2	161	7582
2253	2	163	7582
2253	2	160	7585
2252	2	161	7585
2251	2	162	7585
2251	2	162	7585
2251	2	162	7585
2249	2	163	7586
2248	2	164	7586
2247	2	165	7586
2247	2	165	7586
2245	2	167	7586
2244	3	166	7587
2244	3	164	7589
2243	3	165	7589
2243	3	164	7590
2242	3	165	7590
2240	3	166	7591
2240	3	166	7591
2239	3	167	7591
2239	3	167	7591
2239	3	164	7594
2239	3	163	7595
2238	3	164	7595
2237	3	163	7597
2236	3	164	7597
2235	3	165	7597
2234	3	165	7598
2234	3	164	7599
2233	3	165	7599
2233	3	165	7599
2233	3	164	7600
2232	3	165	7600
2232	3	164	7601
2232	3	164	7601
2232	3	164	7601
2232	3	163	7602
2231	3	164	7602
2231	3	164	7602
2229	3	164	7604
2228	3	165	7604
2228	3	165	7604
2228	3	165	7604
2228	3	165	7604
2228	3	163	7606
2226	3	165	7606
2225	3	165	7607
2223	3	166	7608
2221	3	168	7608
2221	3	167	7609
2220	3	168	7609
2218	3	169	7610
2218	2	169	7611
2218	2	169	7611
2217	2	170	7611
2217	2	168	7613
2217	2	167	7614
2216	2	168	7614
2216	2	168	7614
2216	2	168	7614
2216	2	168	7614
2214	2	170	7614
2214	2	170	7614
2213	2	171	7614
2213	2	171	7614
2213	2	171	7614
2213	2	170	7615
2212	2	171	7615
2212	2	170	7616
2210	2	172	7616
2210	2	172	7616
2209	2	173	7616
2209	2	171	7618
2208	2	171	7619
2207	2	170	7621
2205	2	170	7623
2204	2	171	7623
2204	2	169	7625
2204	2	169	7625
2204	2	168	7626
2204	2	168	7626
2204	2	166	7628
2204	2	164	7630
2202	2	166	7630
2202	2	165	7631
2201	2	166	7631
2201	2	163	7634
2201	2	162	7635
2201	2	162	7635
2200	2	162	7636
2200	2	161	7637
2200	2	160	7638
2200	2	159	7639
2200	2	159	7639
2200	2	158	7640
2200	2	158	7640
2200	2	157	7641
2200	2	157	7641
2199	2	158	7641
2198	2	159	7641
2198	2	158	7642
2198	2	157	7643
2197	2	157	7644
2197	2	157	7644
2197	2	157	7644
2197	2	157	7644
2197	2	156	7645
2196	2	156	7646
2195	2	155	7648
2194	1	156	7649
2193	1	157	7649
2193	1	155	7651
2193	1	153	7653
2193	1	153	7653
2193	1	152	7654
2193	1	152	7654
2192	1	153	7654
2192	1	152	7655
2192	1	151	7656
2191	1	151	7657
2190	1	152	7657
2190	1	152	7657
2190	1	152	7657
2189	1	153	7657
2188	1	154	7657
2188	1	154	7657
2188	1	154	7657
2187	1	155	7657
2187	1	155	7657
2187	1	155	7657
2186	1	156	7657
2186	1	156	7657
2186	1	156	7657
2185	1	155	7659
2185	1	155	7659
2183	1	157	7659
2180	1	160	7659
2180	1	159	7660
2180	1	159	7660
2179	1	159	7661
2179	1	157	7663
2179	1	157	7663
2178	1	158	7663
2177	1	159	7663
2177	1	158	7664
2176	1	159	7664
2175	1	160	7664
2175	1	160	7664
2175	1	160	7664
2175	1	158	7666
2174	1	159	7666
2173	1	160	7666
2173	1	158	7668
2171	1	158	7670
2171	1	156	7672
2169	1	158	7672
2168	1	159	7672
2167	1	160	7672
2167	1	159	7673
2165	1	161	7673
2164	1	162	7673
2164	1	161	7674
2162	1	163	7674
2161	1	164	7674
2161	1	162	7676
2161	1	162	7676
2161	1	162	7676
2160	1	163	7676
2159	1	164	7676
2158	1	165	7676
2158	1	164	7677
2158	1	163	7678
2158	1	163	7678
2157	1	164	7678
2155	1	165	7679
2154	1	165	7680
2154	1	165	7680
2154	1	165	7680
2152	1	166	7681
2151	1	167	7681
2150	1	168	7681
2147	1	171	7681
2147	1	171	7681
2146	1	171	7682
2146	1	169	7684
2144	1	169	7686
2144	1	169	7686
2143	1	170	7686
2143	1	170	7686
2143	1	170	7686
2143	1	170	7686
2143	1	170	7686
2143	1	170	7686
2143	1	170	7686
2142	1	170	7687
2142	1	170	7687
2142	1	169	7688
2142	1	169	7688
2142	1	169	7688
2141	1	169	7689
2139	1	171	7689
2138	1	171	7690
2137	1	172	7690
2136	1	173	7690
2136	1	173	7690
2135	1	172	7692
2135	1	170	7694
2134	1	171	7694
2132	1	173	7694
2132	1	172	7695
2131	1	173	7695
2131	1	173	7695
2131	1	172	7696
2130	1	173	7696
2130	1	173	7696
2130	1	172	7697
2129	1	171	7699
2127	1	171	7701
2127	1	170	7702
2126	1	170	7703
2125	1	170	7704
2125	1	169	7705
2125	1	169	7705
2125	1	168	7706
2124	1	169	7706
2124	1	169	7706
2123	1	169	7707
2122	1	170	7707
2120	1	171	7708
2120	1	170	7709
2118	1	171	7710
2117	1	172	7710
2117	1	172	7710
2117	1	172	7710
2117	1	172	7710
2116	1	173	7710
2116	1	172	7711
2116	1	171	7712
2115	1	171	7713
2115	1	171	7713
2112	1	174	7713
2112	1	174	7713
2112	1	174	7713
2112	1	172	7715
2112	1	171	7716
2112	1	171	7716
2111	1	172	7716
2111	1	172	7716
2110	1	172	7717
2109	1	171	7719
2107	1	172	7720
2107	1	170	7722
2106	1	170	7723
2104	1	171	7724
2102	1	171	7726
2102	1	171	7726
2101	1	172	7726
2101	1	172	7726
2101	1	172	7726
2100	1	172	7727
2100	1	172	7727
2099	1	172	7728
2097	1	174	7728
2096	1	175	7728
2094	2	176	7728
2094	2	176	7728
2093	2	177	7728
2093	2	176	7729
2093	2	176	7729
2093	2	176	7729
2093	2	176	7729
2093	2	174	7731
2093	2	173	7732
2093	2	172	7733
2092	2	173	7733
2092	2	172	7734
2090	2	174	7734
2090	2	172	7736
2089	2	173	7736
2089	2	173	7736
2089	2	173	7736
2089	2	172	7737
2088	2	173	7737
2088	2	170	7740
2087	2	170	7741
2085	2	171	7742
2085	2	169	7744
2085	2	169	7744
2084	2	170	7744
2084	2	170	7744
2084	2	170	7744
2083	2	169	7746
2083	2	169	7746
2081	2	171	7746
2080	2	171	7747
2080	2	171	7747
2077	2	174	7747
2075	2	175	7748
2075	2	175	7748
2075	2	175	7748
2075	2	174	7749
2075	2	174	7749
2075	2	173	7750
2075	2	173	7750
2075	2	173	7750
2074	2	172	7752
2074	2	172	7752
2074	2	172	7752
2074	2	172	7752
2073	2	173	7752
2073	2	173	7752
2072	2	173	7753
2072	2	171	7755
2071	2	171	7756
2070	2	172	7756
2069	2	173	7756
2068	2	174	7756
2067	2	173	7758
2067	2	173	7758
2067	2	172	7759
2067	2	170	7761
2067	2	170	7761
2067	2	170	7761
2067	2	170	7761
2067	2	170	7761
2067	1	171	7761
2065	1	173	7761
2064	1	174	7761
2064	1	173	7762
2064	1	173	7762
2064	1	173	7762
2064	1	173	7762
2063	1	174	7762
2063	1	173	7763
2063	1	173	7763
2063	1	168	7768
2063	1	168	7768
2062	1	169	7768
2062	1	168	7769
2062	1	167	7770
2062	1	163	7774
2062	1	162	7775
2061	1	163	7775
2058	1	166	7775
2057	1	166	7776
2056	1	165	7778
2056	1	165	7778
2056	1	165	7778
2056	1	165	7778
2055	1	166	7778
2054	1	166	7779
2053	1	166	7780
2052	1	167	7780
2052	1	167	7780
2052	1	166	7781
2052	1	165	7782
2051	1	165	7783
2051	1	165	7783
2051	1	164	7784
2048	1	167	7784
2047	1	168	7784
2047	0	169	7784
2046	0	169	7785
2046	0	168	7786
2044	0	169	7787
2043	0	170	7787
2043	0	170	7787
2041	0	171	7788
2041	0	171	7788
2041	0	171	7788
2041	0	171	7788
2040	0	172	7788
2039	0	173	7788
2039	0	173	7788
2039	0	172	7789
2039	0	169	7792
2039	0	169	7792
2039	0	168	7793
2039	0	168	7793
2037	0	170	7793
2037	0	169	7794
2036	0	170	7794
2035	0	171	7794
2034	0	172	7794
2034	0	172	7794
2034	0	171	7795
2034	0	171	7795
2033	0	171	7796
2032	0	172	7796
2031	0	173	7796
2031	0	173	7796
2030	0	173	7797
2030	0	172	7798
2030	0	172	7798
2030	0	172	7798
2029	1	171	7799
2029	1	170	7800
2028	1	170	7801
2028	1	169	7802
2027	1	169	7803
2027	1	168	7804
2027	1	168	7804
2027	1	167	7805
2027	1	167	7805
2027	1	166	7806
2026	1	167	7806
2026	1	167	7806
2024	1	169	7806
2024	1	168	7807
2024	1	168	7807
2023	1	169	7807
2023	1	168	7808
2023	1	166	7810
2023	1	166	7810
2022	1	165	7812
2022	1	164	7813
2022	1	162	7815
2022	1	161	7816
2022	1	161	7816
2022	1	161	7816
2022	1	160	7817
2021	1	160	7818
2020	1	160	7819
2020	1	160	7819
2020	1	160	7819
2019	1	160	7820
2018	1	160	7821
2017	1	161	7821
2017	1	161	7821
2017	1	158	7824
2017	1	158	7824
2017	1	156	7826
2017	1	156	7826
2017	1	155	7827
2017	1	154	7828
2015	1	155	7829
2014	1	156	7829
2014	1	156	7829
2014	1	156	7829
2014	1	156	7829
2012	2	156	7830
2011	2	156	7831
2011	2	155	7832
2010	3	155	7832
2009	3	156	7832
2009	3	155	7833
2009	3	155	7833
2008	3	155	7834
2008	3	155	7834
2008	3	155	7834
2006	3	155	7836
2004	3	156	7837
2004	3	156	7837
2003	3	156	7838
2003	3	154	7840
2002	3	154	7841
2002	3	154	7841
2002	2	154	7842
2002	2	154	7842
2002	2	154	7842
2001	2	154	7843
2001	2	153	7844
1999	2	154	7845
1998	2	153	7847
1997	2	154	7847
1997	2	154	7847
1996	2	154	7848
1996	2	151	7851
1995	2	151	7852
1995	2	150	7853
1995	2	150	7853
1995	2	149	7854
1995	2	149	7854
1995	2	149	7854
1995	2	149	7854
1993	2	151	7854
1993	2	150	7855
1993	2	149	7856
1993	2	147	7858
1993	2	145	7860
1993	2	145	7860
1993	2	144	7861
1993	2	141	7864
1993	2	140	7865
1992	2	140	7866
1992	2	140	7866
1992	2	139	7867
1992	2	138	7868
1992	2	137	7869
1992	2	136	7870
1992	2	135	7871
1989	2	137	7872
1987	2	139	7872
1986	2	138	7874
1985	2	139	7874
1985	2	139	7874
1985	2	139	7874
1985	2	138	7875
1985	2	136	7877
1985	2	136	7877
1985	2	135	7878
1985	2	135	7878
1985	2	134	7879
1985	2	131	7882
1985	2	130	7883
1985	2	130	7883
1984	2	129	7885
1984	2	129	7885
1983	2	130	7885
1982	2	131	7885
1982	2	131	7885
1981	2	132	7885
1981	2	132	7885
1980	2	131	7887
1979	2	131	7888
1979	2	131	7888
1979	2	131	7888
1977	2	132	7889
1976	2	133	7889
1976	2	133	7889
1976	2	133	7889
1976	2	133	7889
1976	2	133	7889
1975	2	132	7891
1975	2	131	7892
1974	2	132	7892
1972	2	134	7892
1969	2	135	7894
1969	2	134	7895
1969	2	133	7896
1968	2	134	7896
1968	2	134	7896
1968	2	134	7896
1968	2	134	7896
1967	2	135	7896
1967	2	135	7896
1967	2	135	7896
1967	2	135	7896
1967	2	134	7897
1966	2	135	7897
1965	2	136	7897
1965	2	135	7898
1964	2	135	7899
1964	2	135	7899
1962	2	135	7901
1962	2	135	7901
1961	2	135	7902
1961	2	134	7903
1960	2	134	7904
1960	2	134	7904
1959	2	134	7905
1959	2	134	7905
1957	2	136	7905
1956	2	135	7907
1954	2	136	7908
1954	2	136	7908
1954	2	136	7908
1953	2	137	7908
1953	2	137	7908
1953	2	137	7908
1953	2	137	7908
1953	2	137	7908
1953	2	137	7908
1952	2	138	7908
1951	2	139	7908
1951	2	138	7909
1950	2	139	7909
1950	2	139	7909
1950	2	139	7909
1950	2	139	7909
1949	2	139	7910
1949	2	139	7910
1949	2	138	7911
1949	2	138	7911
1948	2	139	7911
1948	2	138	7912
1948	2	138	7912
1946	2	140	7912
1946	2	139	7913
1946	2	139	7913
1945	2	140	7913
1945	2	140	7913
1945	2	140	7913
1945	2	140	7913
1945	2	140	7913
1944	2	141	7913
1943	2	141	7914
1943	2	141	7914
1943	2	140	7915
1943	2	140	7915
1941	2	141	7916
1941	2	140	7917
1941	2	139	7918
1939	2	141	7918
1939	2	140	7919
1939	2	140	7919
1939	2	140	7919
1938	2	141	7919
1937	2	142	7919
1935	2	144	7919
1935	2	144	7919
1935	2	143	7920
1935	2	142	7921
1935	2	141	7922
1934	2	142	7922
1933	2	143	7922
1932	2	144	7922
1932	2	144	7922
1931	2	145	7922
1929	2	147	7922
1928	2	148	7922
1927	2	149	7922
1926	2	150	7922
1926	2	150	7922
1926	2	150	7922
1924	2	151	7923
1924	2	150	7924
1924	2	150	7924
1923	2	150	7925
1923	2	150	7925
1922	2	151	7925
1921	2	151	7926
1919	2	152	7927
1919	2	152	7927
1919	2	152	7927
1919	2	150	7929
1918	2	150	7930
1918	2	149	7931
1918	2	149	7931
1918	2	148	7932
1918	2	148	7932
1917	2	149	7932
1917	2	148	7933
1917	1	149	7933
1916	1	149	7934
1916	1	147	7936
1915	1	146	7938
1914	1	145	7940
1914	1	145	7940
1913	1	145	7941
1913	1	145	7941
1912	1	145	7942
1912	1	145	7942
1912	1	145	7942
1912	1	145	7942
1912	1	144	7943
1912	1	144	7943
1911	1	144	7944
1911	1	144	7944
1909	1	145	7945
1908	1	145	7946
1908	1	145	7946
1907	1	146	7946
1907	1	146	7946
1907	1	146	7946
1907	1	144	7948
1905	1	145	7949
1904	1	146	7949
1904	1	146	7949
1903	1	147	7949
1903	1	146	7950
1903	1	145	7951
1903	1	145	7951
1903	1	144	7952
1903	1	144	7952
1903	1	144	7952
1902	1	144	7953
1902	1	143	7954
1902	1	143	7954
1902	1	143	7954
1901	1	144	7954
1900	1	145	7954
1900	1	144	7955
1899	1	145	7955
1899	1	145	7955
1896	1	147	7956
1896	1	147	7956
1895	1	147	7957
1895	1	147	7957
1895	1	146	7958
1894	1	145	7960
1894	1	144	7961
1894	1	144	7961
1894	1	144	7961
1893	1	145	7961
1893	1	144	7962
1891	1	146	7962
1890	1	147	7962
1890	1	147	7962
1890	1	147	7962
1889	1	148	7962
1889	1	148	7962
1889	1	148	7962
1889	1	148	7962
1889	1	148	7962
1889	1	147	7963
1889	1	147	7963
1889	1	147	7963
1889	1	147	7963
1888	1	147	7964
1887	1	148	7964
1887	1	147	7965
1887	1	147	7965
1887	1	147	7965
1885	1	148	7966
1885	1	148	7966
1885	1	146	7968
1884	1	147	7968
1884	1	147	7968
1884	1	147	7968
1884	1	147	7968
1884	1	147	7968
1883	1	147	7969
1881	1	149	7969
1879	1	151	7969
1878	1	151	7970
1878	1	150	7971
1878	1	150	7971
1878	1	150	7971
1877	1	150	7972
1877	1	150	7972
1877	1	149	7973
1877	1	149	7973
1877	1	149	7973
1876	1	150	7973
1876	1	149	7974
1876	1	148	7975
1876	1	148	7975
1876	1	147	7976
1876	1	146	7977
1876	1	144	7979
1875	1	145	7979
1874	1	145	7980
1873	1	145	7981
1873	1	145	7981
1873	1	143	7983
1873	1	143	7983
1872	1	144	7983
1872	1	143	7984
1872	1	142	7985
1871	1	143	7985
1871	1	143	7985
1870	1	143	7986
1869	1	144	7986
1868	1	145	7986
1868	1	145	7986
1868	1	145	7986
1868	1	145	7986
1868	1	144	7987
1868	1	144	7987
1868	1	144	7987
1866	1	145	7988
1866	1	143	7990
1865	1	142	7992
1864	1	143	7992
1864	1	143	7992
1864	1	143	7992
1864	1	141	7994
1864	1	140	7995
1864	1	140	7995
1863	1	141	7995
1863	1	141	7995
1863	1	141	7995
1863	1	139	7997
1863	1	139	7997
1863	1	139	7997
1863	1	139	7997
1862	1	140	7997
1862	1	140	7997
1861	1	141	7997
1861	1	140	7998
1860	1	141	7998
1860	1	140	7999
1859	1	140	8000
1859	1	138	8002
1859	1	137	8003
1858	1	138	8003
1858	1	137	8004
1858	1	136	8005
1858	1	136	8005
1858	1	135	8006
1858	1	135	8006
1858	1	135	8006
1855	1	136	8008
1855	1	135	8009
1855	1	134	8010
1855	1	134	8010
1855	1	134	8010
1854	1	135	8010
1854	1	135	8010
1854	1	135	8010
1854	1	135	8010
1853	1	135	8011
1853	1	135	8011
1852	1	136	8011
1851	1	136	8012
1850	1	137	8012
1849	1	138	8012
1848	1	139	8012
1847	1	140	8012
1847	1	139	8013
1847	1	139	8013
1847	1	139	8013
1847	1	139	8013
1847	1	138	8014
1846	1	139	8014
1846	1	137	8016
1845	1	138	8016
1844	1	138	8017
1844	1	138	8017
1844	1	138	8017
1843	1	139	8017
1843	1	139	8017
1842	1	140	8017
1841	1	141	8017
1840	1	141	8018
1839	1	142	8018
1839	1	142	8018
1838	1	143	8018
1838	1	142	8019
1838	1	142	8019
1836	1	143	8020
1836	1	142	8021
1836	1	142	8021
1836	1	142	8021
1836	1	141	8022
1834	1	143	8022
1834	1	143	8022
1833	1	143	8023
1832	1	144	8023
1832	1	144	8023
1831	1	144	8024
1831	1	144	8024
1830	1	145	8024
1829	1	145	8025
1829	1	144	8026
1828	1	145	8026
1827	1	146	8026
1827	1	142	8030
1826	1	139	8034
1826	1	139	8034
1826	1	139	8034
1826	1	139	8034
1826	1	139	8034
1826	1	138	8035
1825	1	139	8035
1825	1	139	8035
1825	1	139	8035
1825	1	139	8035
1825	1	139	8035
1825	1	139	8035
1825	1	139	8035
1824	1	140	8035
1824	1	139	8036
1824	1	138	8037
1824	1	138	8037
1822	1	140	8037
1821	1	140	8038
1821	1	140	8038
1819	1	141	8039
1819	1	140	8040
1819	1	139	8041
1817	2	140	8041
1816	2	141	8041
1815	2	141	8042
1814	2	141	8043
1814	2	139	8045
1814	2	139	8045
1814	2	138	8046
1814	2	137	8047
1812	2	137	8049
1812	2	137	8049
1811	2	138	8049
1809	2	140	8049
1808	2	141	8049
1807	2	142	8049
1807	2	140	8051
1807	2	139	8052
1806	2	140	8052
1806	2	139	8053
1806	2	139	8053
1806	2	139	8053
1806	2	136	8056
1805	2	136	8057
1804	2	137	8057
1803	2	138	8057
1803	2	137	8058
1802	2	138	8058
1802	2	138	8058
1799	2	141	8058
1799	2	141	8058
1799	2	141	8058
1798	2	141	8059
1798	2	141	8059
1796	2	142	8060
1796	2	140	8062
1795	2	141	8062
1795	2	141	8062
1794	2	142	8062
1794	2	142	8062
1789	2	146	8063
1788	2	147	8063
1788	2	147	8063
1787	2	148	8063
1787	2	147	8064
1787	2	146	8065
1786	2	147	8065
1786	2	146	8066
1786	2	146	8066
1785	2	146	8067
1785	2	146	8067
1785	2	146	8067
1785	2	146	8067
1785	2	146	8067
1785	2	146	8067
1785	2	146	8067
1785	2	144	8069
1785	2	143	8070
1784	2	144	8070
1784	2	144	8070
1783	2	144	8071
1782	2	145	8071
1781	2	144	8073
1780	2	145	8073
1780	2	145	8073
1780	2	145	8073
1780	2	145	8073
1780	2	145	8073
1780	2	145	8073
1780	2	144	8074
1780	2	143	8075
1780	2	141	8077
1780	2	140	8078
1780	2	140	8078
1780	2	140	8078
1779	1	142	8078
1779	1	141	8079
1779	1	140	8080
1779	1	140	8080
1779	1	140	8080
1779	1	140	8080
1777	1	141	8081
1776	1	141	8082
1776	1	141	8082
1776	1	140	8083
1776	1	139	8084
1776	1	139	8084
1775	1	139	8085
1775	1	138	8086
1775	1	138	8086
1775	1	136	8088
1774	1	137	8088
1774	1	137	8088
1774	1	137	8088
1773	1	137	8089
1773	1	136	8090
1773	1	135	8091
1773	1	135	8091
1772	1	136	8091
1771	1	135	8093
1771	1	135	8093
1771	1	134	8094
1771	1	133	8095
1771	1	133	8095
1771	1	133	8095
1771	1	133	8095
1770	1	134	8095
1769	1	134	8096
1767	1	136	8096
1767	1	135	8097
1767	1	134	8098
1767	1	131	8101
1767	1	131	8101
1765	1	132	8102
1764	1	133	8102
1762	2	134	8102
1762	2	133	8103
1762	2	133	8103
1762	1	134	8103
1762	1	134	8103
1762	1	134	8103
1761	1	134	8104
1761	1	134	8104
1760	1	135	8104
1759	1	135	8105
1759	1	134	8106
1758	1	134	8107
1757	1	135	8107
1756	1	136	8107
1756	1	136	8107
1754	1	137	8108
1754	1	137	8108
1754	1	136	8109
1754	1	135	8110
1753	1	136	8110
1753	1	135	8111
1753	1	135	8111
1752	1	136	8111
1752	1	135	8112
1751	1	136	8112
1751	1	136	8112
1750	1	137	8112
1750	1	136	8113
1750	1	135	8114
1749	1	136	8114
1749	1	136	8114
1749	1	136	8114
1749	1	136	8114
1749	1	136	8114
1749	1	136	8114
1749	1	135	8115
1748	1	136	8115
1748	1	134	8117
1748	1	133	8118
1747	1	134	8118
1747	1	132	8120
1747	1	132	8120
1746	1	132	8121
1746	1	131	8122
1746	1	130	8123
1745	1	131	8123
1745	1	131	8123
1744	1	132	8123
1743	1	132	8124
1742	1	132	8125
1742	1	132	8125
1741	1	133	8125
1741	1	133	8125
1741	1	131	8127
1740	1	132	8127
1740	1	131	8128
1739	1	132	8128
1737	1	133	8129
1737	1	132	8130
1736	1	133	8130
1735	1	134	8130
1735	1	134	8130
1735	1	134	8130
1734	1	134	8131
1734	1	134	8131
1734	1	134	8131
1734	1	134	8131
1734	1	134	8131
1733	1	135	8131
1733	1	135	8131
1733	1	134	8132
1731	1	135	8133
1730	1	135	8134
1730	1	134	8135
1729	1	134	8136
1727	1	135	8137
1725	1	137	8137
1725	1	136	8138
1725	1	136	8138
1724	1	136	8139
1723	1	137	8139
1723	1	135	8141
1722	1	135	8142
1722	1	134	8143
1722	1	133	8144
1721	1	133	8145
1720	1	134	8145
1718	1	136	8145
1718	1	136	8145
1717	1	137	8145
1717	1	136	8146
1717	1	136	8146
1716	1	137	8146
1716	1	137	8146
1714	1	139	8146
1714	1	138	8147
1713	1	139	8147
1712	1	140	8147
1709	1	142	8148
1708	1	143	8148
1707	1	143	8149
1706	1	142	8151
1706	1	142	8151
1706	1	142	8151
1704	1	144	8151
1704	1	143	8152
1704	0	144	8152
1703	0	145	8152
1703	0	145	8152
1702	0	145	8153
1701	0	146	8153
1700	0	147	8153
1700	0	147	8153
1699	0	148	8153
1699	0	148	8153
1699	0	146	8155
1698	0	144	8158
1698	0	143	8159
1697	0	144	8159
1697	0	143	8160
1696	0	143	8161
1696	0	142	8162
1696	0	142	8162
1696	0	142	8162
1696	0	142	8162
1696	0	141	8163
1695	0	142	8163
1694	0	143	8163
1694	0	143	8163
1693	0	143	8164
1693	0	143	8164
1693	0	142	8165
1693	0	142	8165
1693	0	142	8165
1693	0	142	8165
1692	0	142	8166
1690	0	143	8167
1690	0	143	8167
1689	0	143	8168
1689	0	142	8169
1688	0	142	8170
1688	0	142	8170
1688	0	142	8170
1687	0	142	8171
1686	0	143	8171
1686	0	142	8172
1686	0	142	8172
1684	0	142	8174
1684	0	142	8174
1684	0	142	8174
1684	0	142	8174
1684	0	141	8175
1684	0	141	8175
1684	0	141	8175
1684	0	140	8176
1684	0	140	8176
1682	0	142	8176
1680	0	143	8177
1680	0	143	8177
1679	0	144	8177
1679	0	139	8182
1678	0	140	8182
1677	0	141	8182
1676	0	141	8183
1676	0	141	8183
1676	0	141	8183
1676	0	140	8184
1675	0	141	8184
1675	0	141	8184
1674	0	142	8184
1674	0	141	8185
1674	0	141	8185
1674	0	141	8185
1673	0	142	8185
1672	0	143	8185
1671	0	144	8185
1671	0	144	8185
1671	0	144	8185
1671	0	144	8185
1669	0	145	8186
1668	0	145	8187
1667	0	145	8188
1667	0	145	8188
1667	0	145	8188
1666	0	146	8188
1666	0	144	8190
1666	0	143	8191
1666	0	142	8192
1666	0	142	8192
1664	0	144	8192
1663	0	145	8192
1663	0	143	8194
1661	0	144	8195
1661	0	144	8195
1661	0	143	8196
1660	0	144	8196
1659	0	145	8196
1659	0	145	8196
1659	0	145	8196
1659	0	144	8197
1658	0	143	8199
1658	0	142	8200
1658	0	142	8200
1658	0	142	8200
1658	0	142	8200
1657	0	143	8200
1657	0	143	8200
1657	0	142	8201
1657	0	141	8202
1657	0	141	8202
1656	0	141	8203
1656	0	141	8203
1656	0	141	8203
1655	0	142	8203
1653	0	144	8203
1653	0	143	8204
1653	0	143	8204
1652	0	144	8204
1652	0	142	8206
1652	0	141	8207
1652	0	141	8207
1652	0	141	8207
1651	0	142	8207
1651	0	142	8207
1651	0	141	8208
1649	0	143	8208
1649	0	143	8208
1649	0	143	8208
1649	0	143	8208
1648	0	144	8208
1648	0	144	8208
1648	0	144	8208
1648	0	144	8208
1648	0	144	8208
1646	0	146	8208
1646	0	145	8209
1646	0	145	8209
1646	0	143	8211
1646	0	142	8212
1646	0	142	8212
1644	0	143	8213
1643	0	144	8213
1643	0	143	8214
1642	0	144	8214
1642	0	143	8215
1642	0	142	8216
1641	0	143	8216
1640	1	142	8217
1640	1	142	8217
1640	1	140	8219
1639	1	141	8219
1639	1	141	8219
1639	1	141	8219
1639	1	141	8219
1638	1	141	8220
1638	1	140	8221
1638	1	139	8222
1637	1	137	8225
1637	1	136	8226
1637	1	136	8226
1637	1	135	8227
1637	1	135	8227
1637	1	134	8228
1637	1	133	8229
